user_id,interests,num_enrolled,num_rated,enrolled_course_indices,enrolled_course_names,ratings
hank_xyz_934,javascript|cloud-computing,19,12,3292|3361|392|3216|2307|1484|958|2168|720|3067|3403|476|3424|1849|1265|1465|2914|2549|2465,"Essential Google Cloud Infrastructure: Foundation|Creating an AWS EC2 Autoscaling Group using Load Balancer|Introduction to Javascript: The Basics|Smart Analytics, Machine Learning, and AI on GCP|Create your first Java project using jGRASP|Preparing for the Google Cloud Associate Cloud Engineer Exam|Google Cloud Fundamentals for Azure Professionals: Core Infrastructure|AR (Augmented Reality) & Video Streaming Services Emerging Technologies|Elastic Google Cloud Infrastructure: Scaling and Automation|Essential Google Cloud Infrastructure: Foundation|Introduction to Web Development|Cloud Computing Basics (Cloud 101)|Build a Google Firebase Web Application|IoT (Internet of Things) Wireless & Cloud Computing Emerging Technologies|Introduction to Cloud Computing|Big Data Analytical Platform on Alibaba Cloud|AWS Fundamentals: Building Serverless Applications|Site Reliability Engineering: Measuring and Managing Reliability|Introduction to Front-end Development with ReactJS",720:5|392:4|2168:4|2465:5|3067:3|3216:5|3424:5|3361:4|2914:3|1265:5|958:3|3403:3
bob_labs_935,operations|measurement|patient,13,10,2784|2215|1767|3186|2940|3402|966|3454|278|1032|1595|1695|427,"Data and Health Indicators in Public Health Practice|Emergency Care: Pregnancy, Infants, and Children|Supply chain management: Be global|Fundamentals of particle accelerator technology  (NPAP MOOC)|Collaborative Robot Safety: Design & Deployment|JavaScript Arithmetic Operators|Electric Industry Operations and Markets|Take the Lead on Healthcare Quality Improvement|Microservices with Spring Boot|Getting Started with Linux Terminal|Camera Control|Mindfulness in Integrative Healthcare|Scaling Operations: Linking Strategy and Execution",1595:5|3402:4|1695:5|3454:3|2784:5|3186:4|2940:5|427:5|2215:4|1767:4
mike_dev_936,computer-science|method,6,4,18|2162|2252|294|2184|2259,Parallel programming|Object-Oriented Design|Deep Learning in Computer Vision|Introduction to Python|Introduction to API Testing using JMeter Tool|Database Management Essentials,294:5|18:4|2259:5|2184:5
yan_xyz_937,platform|social-sciences|system,12,5,2054|2207|1750|2495|652|1944|987|1221|2219|3352|1571|2461,Think Again II: How to Reason Deductively|1E Test: How Computers Work|Smart Cities � Management of Smart Urban Infrastructures|IBM IT Assessment: Identifying the Right Career for You!|Ethical Social Media|Advanced Instructional Strategies in the Virtual Classroom|Law in the Time of COVID-19: A Northwestern Teach-Out|Refugees in the 21st Century|Learning Technologies Foundations and Applications|Cloud Computing Security|Hot Topics in Criminal Justice|Introduction to Contemporary Geopolitics,2495:5|2207:4|2054:5|652:5|2219:5
peter_labs_938,thought|critical,9,6,2662|2119|3037|2536|2158|2164|2075|1896|3255,Sustainability through Soccer: Systems-Thinking in Action|Intelligence Tools for the Digital Age|Think Again III: How to Reason Inductively|The World of the String Quartet|Climate Change Mitigation in Developing Countries|Creative Problem Solving|Using Google Jamboard for Student Learning|What is �the mind� and what is artificial intelligence?|So You Think You Know Tango?,3255:4|2075:5|1896:5|3037:5|2662:5|2536:4
aiden_pro_939,excel,18,12,1981|1305|3501|977|1608|3268|2182|2488|2108|1209|556|1409|3107|1170|1827|3138|1876|2159,"Design and Make Infographics (Project-Centered Course)|Predict Gas Guzzlers using a Neural Net Model on the MPG Data Set|Capstone Project: Teaching Impacts of Technology|Performing Data Aggregation using SQL Aggregate Functions|Nearest Neighbor Collaborative Filtering|Business Applications of Hypothesis Testing and Confidence Interval Estimation|Excel Skills for Business: Intermediate I|Malicious Software and its Underground Economy: Two Sides to Every Story|Everyday Excel, Part 2|Code Free Data Science|Business Transformation with Google Cloud|Getting Started with Google Sheets|Increasing Real Estate Management Profits: Harnessing Data Analytics|Using Descriptive Statistics to Analyze Data in R|Excel/VBA for Creative Problem Solving, Part 3 (Projects)|Fighting COVID-19 with Epidemiology: A Johns Hopkins Teach-Out|Construct Stock Market Indices|Data Analytics:  Scraping Data using Hadley Wickam's Rvest package in R",2488:2|3268:5|556:4|3501:4|3107:5|2108:5|1827:5|3138:4|2182:4|2159:4|1305:5|1170:5
quinn_pro_940,sustainability|statistical|child,18,11,3483|2937|394|781|726|3321|55|1987|1485|59|1064|3227|2466|108|2578|1749|1156|3080,"From Climate Science to Action|Python and Statistics for Financial Analysis|SEL for Students: A Path to Social Emotional Well-Being|Introduction to Statistical Analysis:  Hypothesis Testing|Evaluate Machine Learning Models with Yellowbrick|Machine Learning Foundations: A Case Study Approach|Teaching Children with Visual Impairment: Creating Empowering Classrooms|Developing a Systems Mindset|Fundamentals of Macroscopic and Microscopic Thermodynamics|Foundations of Teaching for Learning: Introduction|Handling Imbalanced Data Classification Problems|Six Sigma Advanced Define and Measure Phases|Image Classification with Amazon Sagemaker|Designing for Sustainment: Keeping Improvement Work on Track (Patient Safety IV)|Teaching the Violin and Viola: Creating a Healthy Foundation|Sustainable Innovation for Subsistence Marketplaces|Social Services for Families, Seniors and Those with Disabilities|Newborn Capstone",1156:5|3483:5|1064:5|1485:4|1987:4|108:4|2937:5|3321:4|1749:4|59:3|3080:4
uma_pro_941,cloud|mechanical-engineering,18,11,2150|416|1261|1552|3192|1610|1642|3263|3352|1715|2081|809|451|1536|610|2404|182|3095,Building AI Applications with Watson APIs|Material Processing|Modeling and Design for Mechanical Engineers with Autodesk Fusion 360|Mechanics of Materials III: Beam Bending|System Administration and IT Infrastructure Services|Advanced Manufacturing Enterprise|Autodesk Certified Professional: Revit for Architectural Design Exam Prep|Introduction to Thermodynamics: Transferring Energy from Here to There|Cloud Computing Security|The Bits and Bytes of Computer Networking|Generative Design for Industrial Applications|CAM and Design Manufacturing for Mechanical Engineers with Autodesk Fusion 360|State Estimation and Localization for Self-Driving Cars|Generative Design for Performance and Weight Reduction|Major Engineering Project Performance|Multi-Axis CNC Toolpaths|The Finite Element Method for Problems in Physics|Mastering Statics,2404:5|610:4|3263:4|809:5|3095:5|451:3|1715:5|1552:4|182:3|1610:3|1536:5
zara_hub_942,systems,16,12,3360|1873|833|607|1155|1292|1475|1250|1185|3234|2070|1032|1461|3108|1291|1828,"Capstone:  Autonomous Runway Detection for IoT|Transacting on the Blockchain|Rapid Prototyping of Embedded Interface Designs|Data Science Ethics|Digitalisation in Aeronautics|Introduction to Architecting Smart IoT Devices|Solar Energy and Electrical System Design|Journey Conversations: Weaving Knowledge and Action|Technical Support Fundamentals|Data in Database|FIFA20 Data Exploration using Python|Getting Started with Linux Terminal|The Future of Payment Technologies|Building Recommendation System Using MXNET on AWS Sagemaker|Origins - Formation of the Universe, Solar System, Earth and Life|Hardware Security",1873:5|1032:5|1185:4|1291:3|833:5|3234:5|1461:5|1155:4|2070:4|3108:4|607:3|1828:5
xiao_pro_943,control|information-technology|euler's,9,5,7|2157|3325|3032|1984|2083|3234|643|2326,"Programming Languages, Part A|Mathematics for economists|Google Cloud Platform Fundamentals: Core Infrastructure|Managing Change when Moving to Google Cloud|Arranging for Songwriters|IBM Data Privacy for Information Architecture|Data in Database|Modern Robotics, Course 4:  Robot Motion Planning and Control|Concurrent Programming in Java",1984:4|2157:5|3032:5|2083:4|643:4
eve_biz_944,listening|thinking|resource,5,2,9|3062|1223|981|51,Business Russian Communication. Part 3|Global Environmental Management|Competitive Strategy|Firm Level Economics: Markets and Allocations|Voices of Social Change,9:5|1223:5
uma_biz_945,processing,6,2,2569|2252|1361|2403|2729|1704,Text Mining and Analytics|Deep Learning in Computer Vision|Deep Learning NLP: Training GPT-2 from scratch|Introduction to Intel� Distribution of OpenVINO� toolkit for Computer Vision Applications|Intel� Network Academy - Network Transformation 102|Machine Translation,2569:5|2252:5
alice_edu_946,public|type|finance,15,8,493|3428|2336|1034|1374|338|1314|2118|1454|272|1002|1870|981|2600|305,History of Medical Cannabis|Corporate Financial Decision-Making for Value Creation|Create a Home Affordability Worksheet in Google Sheets|Understanding Financial Markets|Foundations of Public Health Practice: Health Protection|Private Equity and Venture Capital|US Social Services Compared|Building Candlestick Charts with Google Sheets|Chemicals and Health|Survival Analysis in R for Public Health|Mergers and Acquisitions � The Relentless Pursuit of Synergy|Key Success Factors in Supply Chain Finance|Firm Level Economics: Markets and Allocations|Capital Markets and Financial Institutions � How to Survive Them|Python Data Structures,305:3|981:4|1314:3|272:4|2600:5|1454:3|2118:3|1374:3
zara_pro_947,culture|advanced|data-science,15,6,2694|160|490|1648|3217|456|2408|2039|1480|687|2816|2074|3415|826|2526,"Networks: Friends, Money, and Bytes|Teach English Now! Capstone Project 1|Introduction to TensorFlow|Creative Programming for Digital Media & Mobile Apps|Introduction to Business Analytics with R|Optimizing Your Google Cloud Platform (GCP) Costs|Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course)|Python for Data Science and AI|Data Science Methodology|Data Science Capstone|Industrial Organization: Strategy and Competition in Business|3D Data Visualization for Science Communication|Computational Social Science Methods|Predictive Modeling and Machine Learning with MATLAB|Evaluating Problems",490:4|3217:3|160:5|3415:5|456:5|2694:5
aiden_ml_948,philosophy|interactivity|computing,10,7,330|3435|2709|3303|3228|2172|549|836|993|180,"S�ren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity|Re-imaging God in Korean Context|Reason and Persuasion: Thinking Through Three Dialogues By Plato|Classical Sociological Theory|Mind of the Universe - Genetic Privacy: should we be concerned?|Measuring and Maximizing Impact of COVID-19 Contact Tracing|My Favorite Lectures @ HKUST|Industrial IoT on Google Cloud Platform|Cloud Computing Concepts: Part 2|Securing and Integrating Components of your Application",836:4|3228:4|3303:5|2709:5|549:5|330:5|2172:3
grace_ml_949,networks,15,6,1243|2377|1963|3383|2711|2883|831|3515|375|894|2931|1674|3369|2089|1208,Neural Style Transfer with TensorFlow|Probabilistic Deep Learning with TensorFlow 2|Image Classification with CNNs using Keras|Applied AI with DeepLearning|Introduction to Deep Learning & Neural Networks with Keras|Introduction to Artificial Intelligence (AI)|Building a Business Presence With Facebook Marketing|Network Function Virtualization|TensorFlow for CNNs: Transfer Learning|Getting Started with Blazor WASM|Predicting House Prices with Regression using TensorFlow|Facial Expression Recognition with Keras|Neural Network from Scratch in TensorFlow|Traffic Sign Classification Using Deep Learning in Python/Keras|Deep Neural Networks with PyTorch,3515:3|2711:5|375:4|894:5|1243:5|3383:5
uma_xyz_950,writing|strategic,14,7,1641|1176|1213|2891|795|762|1865|159|1576|2323|2364|996|2912|2428,Lesson | Business English Skills: How to Write Effective Openings and Closings to Emails|Global Diplomacy: the United Nations in the World|Capstone: Your Story|Introduction to Unit Testing in Jest - The Fundamentals|Writing your World: Finding yourself in the academic space|General Academic English|Writing and Editing: Structure and Organization|Teach English Now! Capstone Project 1|Successful Presentation|Translation in Practice|Mastering Software Development in R Capstone|Innovation Strategy: Developing Your Fintech strategy|Effective Communication in the Globalised Workplace - The Capstone|Business Implications of AI: Full course,159:5|2323:5|2912:4|1176:5|2364:5|2891:4|2428:5
cam_pro_951,database|type,17,12,4|3390|2375|2549|196|2351|1353|2841|2565|3027|1951|1607|1731|1387|607|1631|3149,Retrieve Data using Single-Table SQL Queries|Database Design with SQL Server Management Studio (SSMS)|Creating Advanced Reports with SAS Visual Analytics|Site Reliability Engineering: Measuring and Managing Reliability|AWS Elastic Beanstalk:Deploy a Python(Flask) Web Application|Geographical Information Systems - Part 1|Healthcare Data Literacy|Communicating Data Science Results|Approximation Algorithms|Build a Database from a Relational Model|Battery State-of-Charge (SOC) Estimation|Java Arrays and Loops|Advanced Relational Database and SQL|Quantitative Model Checking|Data Science Ethics|Regression Modeling Fundamentals|Simple Nearest Neighbors Regression and Classification,1353:4|1731:5|1607:3|2565:5|3027:5|3149:5|4:5|1951:4|1387:5|2549:5|2375:4|2841:5
